,PRODUCT_ID,CATEGORY,BRAND,PRODUCT_DESCRIPTION,FORM,SIZE_VALUE,UOM,PRICE_GROUP,SLOPE_GROUP,RETAILER,L52W_VOLUME,L52W_BASE_PRICE,L52W_LIST_PRICE,L52W_MAP,COGS,OWN_PRICE_ELASTICITY,List_Product_Imp_Score2,Price_Strategy,Expected_Margin_Var,Expected_Units_Var,Expected_Sales_Var,S_Price_Final,BP_LP_Ratio,PromoRatio,S_Discount2,LIST_GROUP_Proxy_PRICE,GROUP_Proxy_Product_Imp,Price_Group_Retailer,Suggested_LP,Suggested_BP,Suggested_MAP,ActualMapPErUnit,New_Map_per_Unit,AnchorPromoPrice,ActualMapPErUnit_ANCHOR,New_Map_ANCHOR,New_Anchor_MAP_per_unit,NewSlope,MIN_MAP_PER_UNIT_RATIO,MAX_MAP_PER_UNIT_RATIO,Price_Variation,scenario,Price_Strategy_Price_Group,Price_Group_Elasticity
387,L018,ALLERGY,ZYRTEC,ZYRTEC D 12HR 30 CT,D 12HR,30,CT,ZYRTEC_30CT,ZYRTEC_D 12HR_SLOPE,Kroger Corp-RMA,4663,20.31,13.47,17.64,4.74,-0.7,1.1675556452418947,Low Elast + No Price Investment Room,-2096.150956237776,185.83330763710137,-1215.3010780379336,13.240667982223306,1.507795100222717,0.8685376661742985,-0.0684509799421662,14.040000000000001,1.5649795482577789,ZYRTEC_30CT_Kroger Corp-RMA,12.703119495765522,19.153701333258926,16.635711054588256,0.588,0.5545237018196087,9.87,0.705,9.412815149750305,0.6723439392678767,0.8247619550544862,0.8042,0.8642,-0.056932479898625044,1 - Following the Brief Specs Model Type: SLSQP,Low Elast + Price Investment Room,-0.8125
388,L018,ALLERGY,ZYRTEC,ZYRTEC D 12HR 30 CT,D 12HR,30,CT,ZYRTEC_30CT,ZYRTEC_D 12HR_SLOPE,Albertsons Corp-RMA,4013,20.37,14.24,18.23,7.19,-0.79,2.26076276675522,Low Elast + Price Investment Room,-765.5128339047224,67.86375743079816,-277.5724179773242,14.808569133127001,1.4304775280898876,0.8949435444280804,0.027865664125158673,15.1325,2.014490011426064,ZYRTEC_30CT_Albertsons Corp-RMA,13.935174257771584,19.933953625758928,17.83976311230168,0.6076666666666667,0.5946587704100554,10.2,0.7285714285714285,9.993858323974726,0.713847023141051,0.8330339010078847,0.8042,0.8642,-0.02140630212278205,1 - Following the Brief Specs Model Type: SLSQP,Low Elast + No Price Investment Room,-0.785
389,L018,ALLERGY,ZYRTEC,ZYRTEC D 12HR 30 CT,D 12HR,30,CT,ZYRTEC_30CT,ZYRTEC_D 12HR_SLOPE,CVS Corp-RMA,3438,21.32,14.09,19.7,7.1,-0.87,2.081077178463688,High Elast + Price Investment Room,-506.6478359003668,53.56957923693835,-126.30382331807778,15.421269828098373,1.5131298793470547,0.924015009380863,0.037547577514943864,15.7025,2.057912969786764,ZYRTEC_30CT_CVS Corp-RMA,13.837649538475151,20.938160976599733,19.347175011210823,0.6566666666666666,0.6449058337070273,11.02,0.7871428571428571,10.480363251932262,0.748597375138017,0.8614855663742176,0.8042,0.8642,-0.017909897908080064,1 - Following the Brief Specs Model Type: SLSQP,Low Elast + No Price Investment Room,-0.8075
390,L019,ALLERGY,ZYRTEC,ZYRTEC D 12HR 60 CT,D 12HR,60,CT,ZYRTEC_60CT,ZYRTEC_D 12HR_SLOPE,Walmart Corp-RMA,1994,31.05,21.1,27.68,8.95,-0.93,1.959593456149322,High Elast + Price Investment Room,-767.5069585559977,67.85918307598831,-160.16727002590778,22.686303058059476,1.471563981042654,0.8914653784219001,-0.016861448975548643,23.548000000000002,1.831903893848046,ZYRTEC_60CT_Walmart Corp-RMA,20.327883239555586,29.91378078617066,26.66709990857339,0.4613333333333333,0.4444516651428889,9.13,0.6521428571428572,8.61524734924198,0.6153748106601407,0.7222454631610697,0.6774,0.7374,-0.03659321139546989,1 - Following the Brief Specs Model Type: SLSQP,Low Elast + Price Investment Room,-0.746
391,L019,ALLERGY,ZYRTEC,ZYRTEC D 12HR 60 CT,D 12HR,60,CT,ZYRTEC_60CT,ZYRTEC_D 12HR_SLOPE,Target Corp-RMA,1857,35.46,24.52,30.01,8.7,-0.83,1.5979214870407803,Low Elast + No Price Investment Room,-700.2128710142715,48.32092090766196,-279.8208591176226,26.00630035195458,1.4461663947797716,0.8463056965595037,-0.0013206544054601421,26.848000000000003,1.8947170752272957,ZYRTEC_60CT_Target Corp-RMA,23.75128443943408,34.34830938916527,29.06916990323886,0.5001666666666666,0.48448616505398145,9.9,0.7071428571428572,9.256167397585376,0.6611548141132422,0.7327877748327172,0.6774,0.7374,-0.03135055304102441,1 - Following the Brief Specs Model Type: SLSQP,Low Elast + Price Investment Room,-0.732
392,L019,ALLERGY,ZYRTEC,ZYRTEC D 12HR 60 CT,D 12HR,60,CT,ZYRTEC_60CT,ZYRTEC_D 12HR_SLOPE,Kroger Corp-RMA,1250,33.74,22.59,29.92,9.28,-0.94,1.8896209810286144,High Elast + No Price Investment Room,-463.85368664939597,40.34371803610952,-89.46398327430506,24.128103711616813,1.4935812306330236,0.8867812685240071,-0.010205041668303938,24.986,1.859037236918811,ZYRTEC_60CT_Kroger Corp-RMA,21.814370561331295,32.581534428477994,28.892694430944324,0.4986666666666667,0.4815449071824059,9.87,0.705,9.412815149750305,0.6723439392678767,0.7162181125731063,0.6774,0.7374,-0.03433507917966816,1 - Following the Brief Specs Model Type: SLSQP,Low Elast + Price Investment Room,-0.77
393,L019,ALLERGY,ZYRTEC,ZYRTEC D 12HR 60 CT,D 12HR,60,CT,ZYRTEC_60CT,ZYRTEC_D 12HR_SLOPE,Albertsons Corp-RMA,952,36.17,23.44,30.92,10.43,-0.8,1.9597925181180902,Low Elast + Price Investment Room,-724.1884406313766,41.242374618898,-294.03047335626616,24.435030060524397,1.543088737201365,0.8548520873652198,-0.06266207449130357,25.834000000000003,1.605666938711892,ZYRTEC_60CT_Albertsons Corp-RMA,22.170670613094828,34.21131211926791,29.24561157665921,0.5153333333333333,0.48742685961098786,10.2,0.7285714285714285,9.993858323974726,0.713847023141051,0.6828169675152878,0.6774,0.7374,-0.05415227759834351,1 - Following the Brief Specs Model Type: SLSQP,Low Elast + Price Investment Room,-0.746
394,L019,ALLERGY,ZYRTEC,ZYRTEC D 12HR 60 CT,D 12HR,60,CT,ZYRTEC_60CT,ZYRTEC_D 12HR_SLOPE,CVS Corp-RMA,1160,40.06,26.53,33.41,12.17,-0.97,2.0968637766638305,High Elast + Price Investment Room,-4.543063966702903,0.34949990387804064,-0.2896501365066797,29.420858707633194,1.5099886920467396,0.8339990014977532,0.07690915766416584,29.43,2.30724005280809,ZYRTEC_60CT_CVS Corp-RMA,26.521759480581334,40.047556908861225,33.399622474414706,0.5568333333333333,0.5566603745735789,11.02,0.7871428571428571,10.480363251932262,0.748597375138017,0.7436044969713509,0.6774,0.7374,-0.0003106113614272932,1 - Following the Brief Specs Model Type: SLSQP,Low Elast + No Price Investment Room,-0.76
395,L020,ALLERGY,ZYRTEC,ZYRTEC D 12HR 70 CT,D 12HR,70,CT,ZYRTEC_70CT,ZYRTEC_D 12HR_SLOPE,Walmart Corp-RMA,2453,36.54,24.12,31.13,11.23,-0.75,2.0036419624316513,Low Elast + Price Investment Room,-173.8594123809744,8.967571495407583,-73.1535844875616,27.97629931966796,1.5149253731343282,0.8519430760810071,0.0684695203319663,28.113333333333333,2.2351600317366667,ZYRTEC_70CT_Walmart Corp-RMA,24.00243086045973,36.361891527412865,30.978261719988026,0.4447142857142857,0.44254659599982915,9.13,0.6521428571428572,8.61524734924198,0.6153748106601407,0.7191496764794276,0.6519,0.7119,-0.004874342435334689,1 - Following the Brief Specs Model Type: SLSQP,Low Elast + No Price Investment Room,-0.6699999999999999
396,L020,ALLERGY,ZYRTEC,ZYRTEC D 12HR 70 CT,D 12HR,70,CT,ZYRTEC_70CT,ZYRTEC_D 12HR_SLOPE,Target Corp-RMA,1723,39.19,25.2,33.76,10.13,-0.73,1.630197755838728,Low Elast + No Price Investment Room,-1548.9016826577354,73.99325035605557,-799.3500565509021,27.04614649154587,1.5551587301587302,0.8614442459811177,-0.07211984118592563,28.736666666666668,1.5359448593888325,ZYRTEC_70CT_Target Corp-RMA,23.717534795973407,36.8845312958015,31.773967250478663,0.48228571428571426,0.4539138178639813,9.9,0.7071428571428572,9.256167397585376,0.6611548141132422,0.6865469450945194,0.6519,0.7119,-0.0588279842867695,1 - Following the Brief Specs Model Type: SLSQP,Low Elast + Price Investment Room,-0.6466666666666666
397,L020,ALLERGY,ZYRTEC,ZYRTEC D 12HR 70 CT,D 12HR,70,CT,ZYRTEC_70CT,ZYRTEC_D 12HR_SLOPE,Kroger Corp-RMA,1431,39.94,25.45,33.65,12.51,-0.88,2.0518269705023,High Elast + Price Investment Room,-479.4116501376411,28.940639997163544,-117.36424377312505,27.858042917286774,1.5693516699410608,0.842513770655984,0.023368908921389986,28.513333333333332,1.995235248587908,ZYRTEC_70CT_Kroger Corp-RMA,24.86511078717378,39.02210313712066,32.87665925298223,0.4807142857142857,0.46966656075688934,9.87,0.705,9.412815149750305,0.6723439392678767,0.6985510440806751,0.6519,0.7119,-0.022981894413603876,1 - Following the Brief Specs Model Type: SLSQP,Low Elast + No Price Investment Room,-0.7033333333333333
398,L020,ALLERGY,ZYRTEC,ZYRTEC D 12HR 70 CT,D 12HR,70,CT,ZYRTEC_70CT,ZYRTEC_D 12HR_SLOPE,Albertsons Corp-RMA,1569,39.43,26.98,34.78,10.17,-0.8,1.739858561439705,Low Elast + No Price Investment Room,-454.4499395171588,26.007186970372913,-189.95684802847245,29.564476597645324,1.4614529280948851,0.882069490235861,0.029801756199328233,30.189999999999998,2.0229370081170246,ZYRTEC_70CT_Albertsons Corp-RMA,26.420986373119273,38.61302789815022,34.05937383458445,0.4968571428571429,0.4865624833512072,10.2,0.7285714285714285,9.993858323974726,0.713847023141051,0.6816060970741991,0.6519,0.7119,-0.020719556222413837,1 - Following the Brief Specs Model Type: SLSQP,Low Elast + No Price Investment Room,-0.7033333333333333
399,L020,ALLERGY,ZYRTEC,ZYRTEC D 12HR 70 CT,D 12HR,70,CT,ZYRTEC_70CT,ZYRTEC_D 12HR_SLOPE,CVS Corp-RMA,1021,43.64,28.56,37.57,10.43,-0.75,1.5235422615243215,Low Elast + No Price Investment Room,-234.98271271886188,11.530045498677396,-114.72433816762714,32.66726976727891,1.5280112044817928,0.8609074243813015,0.045078074599746776,33.166666666666664,2.094271880893974,ZYRTEC_70CT_CVS Corp-RMA,28.12996656945183,42.98290409982066,37.00430126100509,0.5367142857142857,0.5286328751572144,11.02,0.7871428571428571,10.480363251932262,0.748597375138017,0.7061644786822177,0.6519,0.7119,-0.015057192946364428,1 - Following the Brief Specs Model Type: SLSQP,Low Elast + No Price Investment Room,-0.6133333333333333
400,L021,ALLERGY,ZYRTEC,ZYRTEC D 24HR 30 CT,D 24HR,30,CT,ZYRTEC_30CT,ZYRTEC_D 24HR_SLOPE,Walmart Corp-RMA,3844,21.91,13.92,19.33,5.45,-0.61,1.3335951390328697,Low Elast + No Price Investment Room,-2651.536751895459,172.4739072317252,-1711.5539574825016,11.714901333589832,1.5739942528735633,0.8822455499771793,-0.09272728900543414,12.645,1.244570588859189,ZYRTEC_30CT_Walmart Corp-RMA,12.89611914302653,20.298417415496502,17.908188436401066,0.6443333333333333,0.5969396145467021,19.33,0.6443333333333333,17.908188436401062,0.5969396145467021,1.0,0.97,1.03,-0.07355465926533544,1 - Following the Brief Specs Model Type: SLSQP,Low Elast + Price Investment Room,-0.795
401,L021,ALLERGY,ZYRTEC,ZYRTEC D 24HR 30 CT,D 24HR,30,CT,ZYRTEC_30CT,ZYRTEC_D 24HR_SLOPE,Target Corp-RMA,3569,25.95,17.45,21.95,6.95,-0.74,1.6353415360411263,Low Elast + No Price Investment Room,-1203.3057960743463,88.0705215591588,-591.215671238293,14.284719778293411,1.487106017191977,0.8458574181117534,-0.007269945345291351,14.7775,1.8708688246209888,ZYRTEC_30CT_Target Corp-RMA,16.86810083784267,25.08465425455686,21.218040881985477,0.7316666666666667,0.707268029399516,21.95,0.7316666666666667,21.218040881985463,0.707268029399516,1.0,0.97,1.03,-0.033346656857153656,1 - Following the Brief Specs Model Type: SLSQP,Low Elast + Price Investment Room,-0.835
402,L021,ALLERGY,ZYRTEC,ZYRTEC D 24HR 30 CT,D 24HR,30,CT,ZYRTEC_30CT,ZYRTEC_D 24HR_SLOPE,Kroger Corp-RMA,2925,24.54,17.26,21.06,9.43,-0.73,2.5217658445159636,Low Elast + Price Investment Room,-2041.86663867881,121.56507770354324,-895.507955934394,13.240667982223306,1.421784472769409,0.8581907090464548,-0.0684509799421662,14.040000000000001,1.5649795482577789,ZYRTEC_30CT_Kroger Corp-RMA,16.277345396949734,23.142876943287742,19.861001973334957,0.702,0.6620333991111653,21.06,0.702,19.861001973334957,0.6620333991111653,1.0,0.97,1.03,-0.056932479898625044,1 - Following the Brief Specs Model Type: SLSQP,Low Elast + Price Investment Room,-0.8125
403,L021,ALLERGY,ZYRTEC,ZYRTEC D 24HR 30 CT,D 24HR,30,CT,ZYRTEC_30CT,ZYRTEC_D 24HR_SLOPE,Albertsons Corp-RMA,2595,23.82,16.87,21.88,8.0,-0.74,2.3093490865314044,Low Elast + Price Investment Room,-587.3473169452118,41.10652196638307,-258.4951412141163,14.808569133127001,1.4119739181979845,0.9185558354324097,0.027865664125158673,15.1325,2.014490011426064,ZYRTEC_30CT_Albertsons Corp-RMA,16.508875683188666,23.31010188343533,21.411630109553528,0.7293333333333333,0.7137210036517845,21.88,0.7293333333333333,21.41163010955355,0.7137210036517845,1.0,0.97,1.03,-0.02140630212278205,1 - Following the Brief Specs Model Type: SLSQP,Low Elast + No Price Investment Room,-0.785
404,L021,ALLERGY,ZYRTEC,ZYRTEC D 24HR 30 CT,D 24HR,30,CT,ZYRTEC_30CT,ZYRTEC_D 24HR_SLOPE,CVS Corp-RMA,1857,27.95,18.95,23.42,10.27,-0.58,2.4541596981118574,Low Elast + Price Investment Room,-469.36138752986153,19.29003464087691,-271.2527317680506,15.421269828098373,1.474934036939314,0.8379248658318427,0.037547577514943864,15.7025,2.057912969786764,ZYRTEC_30CT_CVS Corp-RMA,18.61060743464188,27.44941835346916,23.000550190992765,0.7806666666666667,0.7666850063664251,23.42,0.7806666666666667,23.00055019099271,0.7666850063664251,1.0,0.97,1.03,-0.017909897908080064,1 - Following the Brief Specs Model Type: SLSQP,Low Elast + No Price Investment Room,-0.8075
405,L022,ALLERGY,ZYRTEC,ZYRTEC D 24HR 60 CT,D 24HR,60,CT,ZYRTEC_60CT,ZYRTEC_D 24HR_SLOPE,Walmart Corp-RMA,4481,40.25,25.39,34.79,12.27,-0.83,1.713991181854496,Low Elast + No Price Investment Room,-2504.140607358393,136.09856961838523,-834.2111581408826,22.686303058059476,1.5852697912564002,0.8643478260869565,-0.016861448975548643,23.548000000000002,1.831903893848046,ZYRTEC_60CT_Walmart Corp-RMA,24.46089836266902,38.77712324133234,33.516922175551606,0.5798333333333333,0.5586153695925276,19.33,0.6443333333333333,17.908188436401062,0.5969396145467021,0.9357987909995271,0.87,0.93,-0.03659321139546989,1 - Following the Brief Specs Model Type: SLSQP,Low Elast + Price Investment Room,-0.746
406,L022,ALLERGY,ZYRTEC,ZYRTEC D 24HR 60 CT,D 24HR,60,CT,ZYRTEC_60CT,ZYRTEC_D 24HR_SLOPE,Target Corp-RMA,3139,42.73,30.02,39.51,10.56,-0.75,1.5268199803807625,Low Elast + No Price Investment Room,-1587.4278020111233,73.80703949683175,-808.0254649245762,26.00630035195458,1.4233844103930713,0.9246431078867307,-0.0013206544054601421,26.848000000000003,1.8947170752272957,ZYRTEC_60CT_Target Corp-RMA,29.078856397708446,41.39039086855703,38.27133964934912,0.6585,0.6378556608224847,21.95,0.7316666666666667,21.218040881985463,0.707268029399516,0.9018584670991509,0.87,0.93,-0.03135055304102441,1 - Following the Brief Specs Model Type: SLSQP,Low Elast + Price Investment Room,-0.732
407,L022,ALLERGY,ZYRTEC,ZYRTEC D 24HR 60 CT,D 24HR,60,CT,ZYRTEC_60CT,ZYRTEC_D 24HR_SLOPE,Kroger Corp-RMA,3582,41.95,29.42,37.91,12.19,-0.79,1.8943664091123555,Low Elast + No Price Investment Room,-2042.380948333157,97.16072036103287,-857.9917671320873,24.128103711616813,1.4259007477906187,0.903694874851013,-0.010205041668303938,24.986,1.859037236918811,ZYRTEC_60CT_Kroger Corp-RMA,28.409861970534163,40.50964342841292,36.60835714829877,0.6318333333333332,0.6101392858049792,21.06,0.702,19.861001973334957,0.6620333991111653,0.9216140554602559,0.87,0.93,-0.03433507917966816,1 - Following the Brief Specs Model Type: SLSQP,Low Elast + Price Investment Room,-0.77
408,L022,ALLERGY,ZYRTEC,ZYRTEC D 24HR 60 CT,D 24HR,60,CT,ZYRTEC_60CT,ZYRTEC_D 24HR_SLOPE,Albertsons Corp-RMA,2561,42.67,29.59,39.38,13.2,-0.92,2.102744290707398,High Elast + Price Investment Room,-2216.915698648547,127.5892642950098,-532.7374099545268,24.435030060524397,1.4420412301453194,0.9228966486993204,-0.06266207449130357,25.834000000000003,1.605666938711892,ZYRTEC_60CT_Albertsons Corp-RMA,27.987634105865016,40.35932231487868,37.24748330817724,0.6563333333333333,0.6207913884696208,21.88,0.7293333333333333,21.41163010955355,0.7137210036517845,0.8697955998118518,0.87,0.93,-0.05415227759834351,1 - Following the Brief Specs Model Type: SLSQP,Low Elast + Price Investment Room,-0.746
409,L022,ALLERGY,ZYRTEC,ZYRTEC D 24HR 60 CT,D 24HR,60,CT,ZYRTEC_60CT,ZYRTEC_D 24HR_SLOPE,CVS Corp-RMA,1664,50.18,31.52,42.16,17.29,-0.79,2.1731668583114834,Low Elast + Price Investment Room,-10.484985114395386,0.4083172712778378,-3.425179493991891,29.420858707633194,1.592005076142132,0.840175368672778,0.07690915766416584,29.43,2.30724005280809,ZYRTEC_60CT_CVS Corp-RMA,31.51020952988781,50.164413521883574,42.14690462500222,0.7026666666666667,0.7024484104167034,23.42,0.7806666666666667,23.00055019099271,0.7666850063664251,0.9162151399645073,0.87,0.93,-0.0003106113614272932,1 - Following the Brief Specs Model Type: SLSQP,Low Elast + No Price Investment Room,-0.76
410,L023,ALLERGY,ZYRTEC,ZYRTEC D 24HR 70 CT,D 24HR,70,CT,ZYRTEC_70CT,ZYRTEC_D 24HR_SLOPE,Walmart Corp-RMA,3220,45.57,32.28,39.65,13.6,-0.79,2.0023219654735236,Low Elast + Price Investment Room,-276.97801183658885,12.399352287003694,-108.34682073334989,27.97629931966796,1.411710037174721,0.8700899714724599,0.0684695203319663,28.113333333333333,2.2351600317366667,ZYRTEC_70CT_Walmart Corp-RMA,32.122656226187395,45.347876215221795,39.456732322438974,0.5664285714285714,0.5636676046062723,19.33,0.6443333333333333,17.908188436401062,0.5969396145467021,0.9442623522888567,0.8492,0.9092,-0.004874342435334689,1 - Following the Brief Specs Model Type: SLSQP,Low Elast + No Price Investment Room,-0.6699999999999999
411,L023,ALLERGY,ZYRTEC,ZYRTEC D 24HR 70 CT,D 24HR,70,CT,ZYRTEC_70CT,ZYRTEC_D 24HR_SLOPE,Target Corp-RMA,1627,52.18,33.46,45.03,13.32,-0.66,1.6032765783929885,Low Elast + No Price Investment Room,-2054.6482801241364,63.17066608681864,-1213.2150078477207,27.04614649154587,1.5594739988045427,0.862974319662706,-0.07211984118592563,28.736666666666668,1.5359448593888325,ZYRTEC_70CT_Target Corp-RMA,31.491615645764693,49.11035577991637,42.38097586756677,0.6432857142857143,0.6054425123938122,21.95,0.7316666666666667,21.218040881985463,0.707268029399516,0.8560298037334507,0.8492,0.9092,-0.0588279842867695,1 - Following the Brief Specs Model Type: SLSQP,Low Elast + Price Investment Room,-0.6466666666666666
412,L023,ALLERGY,ZYRTEC,ZYRTEC D 24HR 70 CT,D 24HR,70,CT,ZYRTEC_70CT,ZYRTEC_D 24HR_SLOPE,Kroger Corp-RMA,1428,47.8,32.86,43.2,11.76,-0.8,1.6347245823148127,Low Elast + No Price Investment Room,-544.2609787816764,26.254516178100403,-235.50786852720194,27.858042917286774,1.4546561168594034,0.9037656903765692,0.023368908921389986,28.513333333333332,1.995235248587908,ZYRTEC_70CT_Kroger Corp-RMA,32.104814949568976,46.70146544702973,42.20718216133232,0.6171428571428572,0.6029597451618909,21.06,0.702,19.861001973334957,0.6620333991111653,0.9107693750366889,0.8492,0.9092,-0.022981894413603876,1 - Following the Brief Specs Model Type: SLSQP,Low Elast + No Price Investment Room,-0.7033333333333333
413,L023,ALLERGY,ZYRTEC,ZYRTEC D 24HR 70 CT,D 24HR,70,CT,ZYRTEC_70CT,ZYRTEC_D 24HR_SLOPE,Albertsons Corp-RMA,1306,53.59,32.94,44.88,15.36,-0.72,1.80003844001962,Low Elast + No Price Investment Room,-562.1336781826903,19.4830131070604,-262.87459685824433,29.564476597645324,1.6268973891924714,0.8374696771785781,0.029801756199328233,30.189999999999998,2.0229370081170246,ZYRTEC_70CT_Albertsons Corp-RMA,32.257497818033684,52.479638982040846,43.95010631673807,0.6411428571428571,0.6278586616676881,21.88,0.7293333333333333,21.41163010955355,0.7137210036517845,0.8796976107683844,0.8492,0.9092,-0.020719556222413837,1 - Following the Brief Specs Model Type: SLSQP,Low Elast + No Price Investment Room,-0.7033333333333333
414,L023,ALLERGY,ZYRTEC,ZYRTEC D 24HR 70 CT,D 24HR,70,CT,ZYRTEC_70CT,ZYRTEC_D 24HR_SLOPE,CVS Corp-RMA,1313,53.51,38.0,48.04,15.98,-0.65,2.1709006571059337,Low Elast + Price Investment Room,-475.6469730859899,12.850561320074803,-270.29500319118233,32.66726976727891,1.408157894736842,0.897776116613717,0.045078074599746776,33.166666666666664,2.094271880893974,ZYRTEC_70CT_CVS Corp-RMA,37.42782666803815,52.70428960544004,47.31665245085665,0.6862857142857143,0.6759521778693791,23.42,0.7806666666666667,23.00055019099271,0.7666850063664251,0.8816556633511603,0.8492,0.9092,-0.015057192946364428,1 - Following the Brief Specs Model Type: SLSQP,Low Elast + No Price Investment Room,-0.6133333333333333
415,L024,ALLERGY,ZYRTEC,ZYRTEC D 24HR 90 CT,D 24HR,90,CT,ZYRTEC_90CT,ZYRTEC_D 24HR_SLOPE,Walmart Corp-RMA,4401,54.2,37.28,49.07,17.46,-0.76,2.0153866825330273,Low Elast + Price Investment Room,-1766.009435911692,59.08136734481013,-734.448762071348,34.99081336035408,1.453862660944206,0.9053505535055351,0.03821116521112433,35.620000000000005,2.0610120034030297,ZYRTEC_90CT_Walmart Corp-RMA,36.62149135524986,53.242618869488794,48.203234463575924,0.5452222222222223,0.5355914940397328,19.33,0.6443333333333333,17.908188436401062,0.5969396145467021,0.8972289340295246,0.8162,0.8762,-0.017663858496516638,1 - Following the Brief Specs Model Type: SLSQP,Low Elast + No Price Investment Room,-0.675
416,L024,ALLERGY,ZYRTEC,ZYRTEC D 24HR 90 CT,D 24HR,90,CT,ZYRTEC_90CT,ZYRTEC_D 24HR_SLOPE,Target Corp-RMA,3805,60.65,40.39,55.72,14.69,-0.73,1.3464336607148313,Low Elast + No Price Investment Room,-4256.631535778433,134.7537200454567,-2277.0993883105693,36.67504441194818,1.5016093092349592,0.9187139323990107,-0.04951860250517259,38.545,1.6828368170832313,ZYRTEC_90CT_Target Corp-RMA,38.43053687374723,57.707651928516206,53.01682383276047,0.6191111111111111,0.5890758203640054,21.95,0.7316666666666667,21.218040881985463,0.707268029399516,0.8328890828900353,0.8162,0.8762,-0.048513570840623244,1 - Following the Brief Specs Model Type: SLSQP,Low Elast + Price Investment Room,-0.675
417,L024,ALLERGY,ZYRTEC,ZYRTEC D 24HR 90 CT,D 24HR,90,CT,ZYRTEC_90CT,ZYRTEC_D 24HR_SLOPE,Kroger Corp-RMA,3292,63.1,42.62,53.46,17.75,-0.68,1.7822726703193141,Low Elast + No Price Investment Room,-1573.0724722141458,40.771426207319564,-849.3796570342383,39.0652952573131,1.4805255748474895,0.8472266244057052,0.0367259994801552,39.79,2.054100881772662,ZYRTEC_90CT_Kroger Corp-RMA,41.84375179358342,61.95074467797077,52.48632029293688,0.594,0.583181336588189,21.06,0.702,19.861001973334957,0.6620333991111653,0.8808941321860171,0.8162,0.8762,-0.01821323806702424,1 - Following the Brief Specs Model Type: SLSQP,Low Elast + No Price Investment Room,-0.6200000000000001
418,L024,ALLERGY,ZYRTEC,ZYRTEC D 24HR 90 CT,D 24HR,90,CT,ZYRTEC_90CT,ZYRTEC_D 24HR_SLOPE,Albertsons Corp-RMA,2133,65.82,39.89,55.54,18.26,-0.74,1.6278283909055247,Low Elast + No Price Investment Room,-482.6403519850719,14.782701448637226,-212.70822353294352,40.27424536726955,1.6500376034093756,0.8438164691583107,0.05888712610937841,40.655,2.1703745491272737,ZYRTEC_90CT_Albertsons Corp-RMA,39.516409979101766,65.2035624172594,55.01983981547536,0.617111111111111,0.6113315535052817,21.88,0.7293333333333333,21.41163010955355,0.7137210036517845,0.8565413521213153,0.8162,0.8762,-0.009365505663029183,1 - Following the Brief Specs Model Type: SLSQP,Low Elast + No Price Investment Room,-0.655
419,L024,ALLERGY,ZYRTEC,ZYRTEC D 24HR 90 CT,D 24HR,90,CT,ZYRTEC_90CT,ZYRTEC_D 24HR_SLOPE,CVS Corp-RMA,1911,69.67,42.53,59.45,14.89,-0.73,1.0341724124164566,Low Elast + No Price Investment Room,-2087.4379522212257,64.0830261363335,-1133.2416930512409,38.65864632370327,1.6381377850928756,0.8533084541409502,-0.04294540357701171,40.519999999999996,1.7163091754395725,ZYRTEC_90CT_CVS Corp-RMA,40.57631362653259,66.46959253140196,56.71906525034946,0.6605555555555556,0.6302118361149922,23.42,0.7806666666666667,23.00055019099271,0.7666850063664251,0.8219957751642691,0.8162,0.8762,-0.04593666525905038,1 - Following the Brief Specs Model Type: SLSQP,Low Elast + Price Investment Room,-0.62
420,L025,ALLERGY,FLONASE,FLONASE ALLERGY RELIEF 60 SPRAYS,ALLERGY RELIEF,60,SPRAYS,FLONASE_60SP,,Walmart Corp-RMA,1462,14.92,9.92,13.47,3.47,-0.73,1.4353541882194627,Low Elast + No Price Investment Room,-435.2019233108658,56.765469695985416,-238.22574346581678,9.799503765386682,1.5040322580645162,0.9028150134048258,-0.06054414742721148,10.35,1.6193226847758067,FLONASE_60SP_Walmart Corp-RMA,9.39237462344308,14.126434413484956,12.753557074372814,0.2245,,0.0,0.0,,,,0.0,0.0,-0.05318804199162497,1 - Following the Brief Specs Model Type: SLSQP,High Elast + Price Investment Room,-1.004
421,L025,ALLERGY,FLONASE,FLONASE ALLERGY RELIEF 60 SPRAYS,ALLERGY RELIEF,60,SPRAYS,FLONASE_60SP,,Target Corp-RMA,834,16.82,11.22,14.39,5.83,-0.86,2.399666407636591,Low Elast + Price Investment Room,-174.66189311386006,21.83784774241292,-47.34724077559076,11.266205188267756,1.499108734402852,0.8555291319857313,0.0013758736010349715,11.620000000000001,1.9055038417192534,FLONASE_60SP_Target Corp-RMA,10.878384011391068,16.307880487664683,13.95186683813881,0.23983333333333334,,0.0,0.0,,,,0.0,0.0,-0.030447057808282718,1 - Following the Brief Specs Model Type: SLSQP,High Elast + No Price Investment Room,-1.05
